123,10,'Energy Use','Energy Use',35.198597134076216,'2022-08-01 07:00:00'
124,11,'Energy Use','Energy Use',21.948955448098733,'2022-08-01 07:00:00'
125,13,'Energy Use','Energy Use',17.94562166649726,'2022-08-01 07:00:00'
126,14,'Energy Use','Energy Use',3.1578139745171843,'2022-08-01 07:00:00'
127,16,'Energy Use','Energy Use',2.0781735269033943,'2022-08-01 07:00:00'
128,17,'Energy Use','Energy Use',2.7235708920726824,'2022-08-01 07:00:00'
129,19,'Energy Use','Energy Use',3.4987354472561036,'2022-08-01 07:00:00'
130,1,'Energy Use','Energy Use',4.388274796520269,'2022-08-01 08:00:00'
131,3,'Energy Use','Energy Use',3.663582466106083,'2022-08-01 08:00:00'
132,4,'Energy Use','Energy Use',8.265029586428177,'2022-08-01 08:00:00'
133,6,'Energy Use','Energy Use',11.749113830658796,'2022-08-01 08:00:00'
134,7,'Energy Use','Energy Use',5.667958849157952,'2022-08-01 08:00:00'
135,8,'Energy Use','Energy Use',31.758669575179383,'2022-08-01 08:00:00'
136,10,'Energy Use','Energy Use',37.54017332479365,'2022-08-01 08:00:00'
137,11,'Energy Use','Energy Use',36.32421333002282,'2022-08-01 08:00:00'
138,13,'Energy Use','Energy Use',34.18288037481287,'2022-08-01 08:00:00'
139,14,'Energy Use','Energy Use',3.389197235854207,'2022-08-01 08:00:00'
140,16,'Energy Use','Energy Use',3.7315994694917998,'2022-08-01 08:00:00'
141,17,'Energy Use','Energy Use',1.3663692238859966,'2022-08-01 08:00:00'
142,19,'Energy Use','Energy Use',1.270624395967407,'2022-08-01 08:00:00'
143,1,'Energy Use','Energy Use',17.638130007554327,'2022-08-01 09:00:00'
144,3,'Energy Use','Energy Use',2.909599658351781,'2022-08-01 09:00:00'
145,4,'Energy Use','Energy Use',5.268396995629269,'2022-08-01 09:00:00'
146,6,'Energy Use','Energy Use',16.941570504763096,'2022-08-01 09:00:00'
147,7,'Energy Use','Energy Use',10.148858652731267,'2022-08-01 09:00:00'
148,8,'Energy Use','Energy Use',18.955932111241914,'2022-08-01 09:00:00'
149,10,'Energy Use','Energy Use',45.57350898665268,'2022-08-01 09:00:00'
150,11,'Energy Use','Energy Use',29.433960660212986,'2022-08-01 09:00:00'
151,13,'Energy Use','Energy Use',24.50979273642882,'2022-08-01 09:00:00'
152,14,'Energy Use','Energy Use',3.4348264085374414,'2022-08-01 09:00:00'
153,16,'Energy Use','Energy Use',2.0574518504915704,'2022-08-01 09:00:00'
154,17,'Energy Use','Energy Use',3.0408143073788305,'2022-08-01 09:00:00'
155,19,'Energy Use','Energy Use',1.6201124555163364,'2022-08-01 09:00:00'
156,1,'Energy Use','Energy Use',22.310467327205345,'2022-08-01 10:00:00'
157,3,'Energy Use','Energy Use',7.964144173023258,'2022-08-01 10:00:00'
158,4,'Energy Use','Energy Use',12.349575697637576,'2022-08-01 10:00:00'
159,6,'Energy Use','Energy Use',11.060360932622626,'2022-08-01 10:00:00'
160,7,'Energy Use','Energy Use',3.10342467485507,'2022-08-01 10:00:00'
161,8,'Energy Use','Energy Use',38.80031302727867,'2022-08-01 10:00:00'
162,10,'Energy Use','Energy Use',35.310247182881604,'2022-08-01 10:00:00'
163,11,'Energy Use','Energy Use',13.03505849324757,'2022-08-01 10:00:00'
164,13,'Energy Use','Energy Use',20.500272462425492,'2022-08-01 10:00:00'
165,14,'Energy Use','Energy Use',1.2643828362826786,'2022-08-01 10:00:00'
166,16,'Energy Use','Energy Use',2.7248102878789155,'2022-08-01 10:00:00'
167,17,'Energy Use','Energy Use',2.394350964218802,'2022-08-01 10:00:00'
168,19,'Energy Use','Energy Use',3.247688052798698,'2022-08-01 10:00:00'
169,1,'Energy Use','Energy Use',22.61929245214013,'2022-08-01 11:00:00'
170,3,'Energy Use','Energy Use',4.21273965366318,'2022-08-01 11:00:00'
171,4,'Energy Use','Energy Use',9.621167593030965,'2022-08-01 11:00:00'
172,6,'Energy Use','Energy Use',6.97892115548231,'2022-08-01 11:00:00'
173,7,'Energy Use','Energy Use',10.569622807141796,'2022-08-01 11:00:00'
174,8,'Energy Use','Energy Use',5.986886112008233,'2022-08-01 11:00:00'
175,10,'Energy Use','Energy Use',3.8981096581878174,'2022-08-01 11:00:00'
176,11,'Energy Use','Energy Use',32.329650540362465,'2022-08-01 11:00:00'
177,13,'Energy Use','Energy Use',9.889488671703647,'2022-08-01 11:00:00'
178,14,'Energy Use','Energy Use',2.3836319458662447,'2022-08-01 11:00:00'
179,16,'Energy Use','Energy Use',1.7590029797052513,'2022-08-01 11:00:00'
180,17,'Energy Use','Energy Use',1.2083707667428467,'2022-08-01 11:00:00'
181,19,'Energy Use','Energy Use',1.3943535254884534,'2022-08-01 11:00:00'
182,1,'Energy Use','Energy Use',18.193802014002706,'2022-08-01 12:00:00'
183,3,'Energy Use','Energy Use',12.210621895696422,'2022-08-01 12:00:00'
184,4,'Energy Use','Energy Use',4.650162460768158,'2022-08-01 12:00:00'
185,6,'Energy Use','Energy Use',17.962212220170095,'2022-08-01 12:00:00'
186,7,'Energy Use','Energy Use',19.47935242035178,'2022-08-01 12:00:00'
187,8,'Energy Use','Energy Use',49.45897545153209,'2022-08-01 12:00:00'
188,10,'Energy Use','Energy Use',22.697029970189938,'2022-08-01 12:00:00'
189,11,'Energy Use','Energy Use',10.881292307866104,'2022-08-01 12:00:00'
190,13,'Energy Use','Energy Use',27.30805848270732,'2022-08-01 12:00:00'
191,14,'Energy Use','Energy Use',1.9870560014957812,'2022-08-01 12:00:00'
192,16,'Energy Use','Energy Use',1.233607314073362,'2022-08-01 12:00:00'
193,17,'Energy Use','Energy Use',1.3704259948658517,'2022-08-01 12:00:00'
194,19,'Energy Use','Energy Use',1.3710914096255125,'2022-08-01 12:00:00'
195,1,'Energy Use','Energy Use',26.019874606746708,'2022-08-01 13:00:00'
196,3,'Energy Use','Energy Use',21.839945519319034,'2022-08-01 13:00:00'
197,4,'Energy Use','Energy Use',18.52526855486838,'2022-08-01 13:00:00'
198,6,'Energy Use','Energy Use',5.2045184170880665,'2022-08-01 13:00:00'
199,7,'Energy Use','Energy Use',12.749373411698938,'2022-08-01 13:00:00'
200,8,'Energy Use','Energy Use',48.1578001919881,'2022-08-01 13:00:00'
201,10,'Energy Use','Energy Use',19.04707767031278,'2022-08-01 13:00:00'
202,11,'Energy Use','Energy Use',28.9354757096219,'2022-08-01 13:00:00'
203,13,'Energy Use','Energy Use',22.219249590566612,'2022-08-01 13:00:00'
204,14,'Energy Use','Energy Use',2.9185083164681664,'2022-08-01 13:00:00'
205,16,'Energy Use','Energy Use',1.432010162316018,'2022-08-01 13:00:00'
206,17,'Energy Use','Energy Use',2.3206061251056003,'2022-08-01 13:00:00'
207,19,'Energy Use','Energy Use',1.1902822341400465,'2022-08-01 13:00:00'
208,1,'Energy Use','Energy Use',16.01533513992605,'2022-08-01 14:00:00'
209,3,'Energy Use','Energy Use',18.001220798242915,'2022-08-01 14:00:00'
210,4,'Energy Use','Energy Use',16.59016364101256,'2022-08-01 14:00:00'
211,6,'Energy Use','Energy Use',6.028993439512962,'2022-08-01 14:00:00'
212,7,'Energy Use','Energy Use',13.345402895928837,'2022-08-01 14:00:00'
213,8,'Energy Use','Energy Use',35.78182959467629,'2022-08-01 14:00:00'
214,10,'Energy Use','Energy Use',34.22615077612376,'2022-08-01 14:00:00'
215,11,'Energy Use','Energy Use',21.163822216156664,'2022-08-01 14:00:00'
216,13,'Energy Use','Energy Use',5.68711471019026,'2022-08-01 14:00:00'
217,14,'Energy Use','Energy Use',2.0960156038377735,'2022-08-01 14:00:00'
218,16,'Energy Use','Energy Use',3.3370354564797897,'2022-08-01 14:00:00'
219,17,'Energy Use','Energy Use',1.202148017861822,'2022-08-01 14:00:00'
220,19,'Energy Use','Energy Use',2.839585984762798,'2022-08-01 14:00:00'
221,1,'Energy Use','Energy Use',16.07070761314972,'2022-08-01 15:00:00'
222,3,'Energy Use','Energy Use',28.798603289940363,'2022-08-01 15:00:00'
223,4,'Energy Use','Energy Use',17.756610991237753,'2022-08-01 15:00:00'
224,6,'Energy Use','Energy Use',15.47606409936291,'2022-08-01 15:00:00'
225,7,'Energy Use','Energy Use',10.449405964711291,'2022-08-01 15:00:00'
226,8,'Energy Use','Energy Use',37.99201657781426,'2022-08-01 15:00:00'
227,10,'Energy Use','Energy Use',44.59209355530693,'2022-08-01 15:00:00'
228,11,'Energy Use','Energy Use',22.461428964996394,'2022-08-01 15:00:00'
229,13,'Energy Use','Energy Use',26.9039207544191,'2022-08-01 15:00:00'
230,14,'Energy Use','Energy Use',3.1567970240168806,'2022-08-01 15:00:00'
231,16,'Energy Use','Energy Use',2.8413201515098603,'2022-08-01 15:00:00'
232,17,'Energy Use','Energy Use',2.0942874611441726,'2022-08-01 15:00:00'
233,19,'Energy Use','Energy Use',2.892376796939887,'2022-08-01 15:00:00'
234,1,'Energy Use','Energy Use',20.5715804351908,'2022-08-01 16:00:00'
235,3,'Energy Use','Energy Use',16.01419496191491,'2022-08-01 16:00:00'
236,4,'Energy Use','Energy Use',18.685100510873596,'2022-08-01 16:00:00'
237,6,'Energy Use','Energy Use',16.039670412319932,'2022-08-01 16:00:00'
238,7,'Energy Use','Energy Use',4.7847404036381675,'2022-08-01 16:00:00'
239,8,'Energy Use','Energy Use',38.262497395523305,'2022-08-01 16:00:00'
240,10,'Energy Use','Energy Use',8.344904925809436,'2022-08-01 16:00:00'
241,11,'Energy Use','Energy Use',22.04014718103941,'2022-08-01 16:00:00'
242,13,'Energy Use','Energy Use',17.48528940667776,'2022-08-01 16:00:00'
243,14,'Energy Use','Energy Use',1.7674839197382073,'2022-08-01 16:00:00'
244,16,'Energy Use','Energy Use',1.209780061091156,'2022-08-01 16:00:00'
245,17,'Energy Use','Energy Use',1.150705416012646,'2022-08-01 16:00:00'
246,19,'Energy Use','Energy Use',3.263805317710686,'2022-08-01 16:00:00'
247,1,'Energy Use','Energy Use',13.067834984003614,'2022-08-01 17:00:00'
248,3,'Energy Use','Energy Use',4.099876125232868,'2022-08-01 17:00:00'
249,4,'Energy Use','Energy Use',10.71504019846242,'2022-08-01 17:00:00'
250,6,'Energy Use','Energy Use',10.98875198908696,'2022-08-01 17:00:00'
251,7,'Energy Use','Energy Use',11.171874275062596,'2022-08-01 17:00:00'
252,8,'Energy Use','Energy Use',41.24206679896371,'2022-08-01 17:00:00'
253,10,'Energy Use','Energy Use',11.656135108588982,'2022-08-01 17:00:00'
254,11,'Energy Use','Energy Use',28.915280931508807,'2022-08-01 17:00:00'
255,13,'Energy Use','Energy Use',29.359528595513623,'2022-08-01 17:00:00'
256,14,'Energy Use','Energy Use',3.4464319419007015,'2022-08-01 17:00:00'
257,16,'Energy Use','Energy Use',2.2445460197828706,'2022-08-01 17:00:00'
258,17,'Energy Use','Energy Use',2.190421591615878,'2022-08-01 17:00:00'
259,19,'Energy Use','Energy Use',1.3518286214828334,'2022-08-01 17:00:00'
260,1,'Energy Use','Energy Use',14.737983808522626,'2022-08-01 18:00:00'
261,3,'Energy Use','Energy Use',18.426277472634357,'2022-08-01 18:00:00'
262,4,'Energy Use','Energy Use',11.158363799930319,'2022-08-01 18:00:00'
263,6,'Energy Use','Energy Use',18.366528393357953,'2022-08-01 18:00:00'
264,7,'Energy Use','Energy Use',17.11970001970335,'2022-08-01 18:00:00'
265,8,'Energy Use','Energy Use',38.559265624352676,'2022-08-01 18:00:00'
266,10,'Energy Use','Energy Use',45.789914786315855,'2022-08-01 18:00:00'
267,11,'Energy Use','Energy Use',4.265987257845611,'2022-08-01 18:00:00'
268,13,'Energy Use','Energy Use',12.408315725792448,'2022-08-01 18:00:00'
269,14,'Energy Use','Energy Use',1.1244606104708452,'2022-08-01 18:00:00'
270,16,'Energy Use','Energy Use',2.414428379674157,'2022-08-01 18:00:00'
271,17,'Energy Use','Energy Use',2.750687544289712,'2022-08-01 18:00:00'
272,19,'Energy Use','Energy Use',2.7230174546026804,'2022-08-01 18:00:00'
273,1,'Energy Use','Energy Use',9.079064921613812,'2022-08-01 19:00:00'
274,3,'Energy Use','Energy Use',22.126322993739343,'2022-08-01 19:00:00'
275,4,'Energy Use','Energy Use',17.548803811668073,'2022-08-01 19:00:00'
276,6,'Energy Use','Energy Use',18.98389128219878,'2022-08-01 19:00:00'
277,7,'Energy Use','Energy Use',10.084850930289345,'2022-08-01 19:00:00'
278,8,'Energy Use','Energy Use',2.3499213528191802,'2022-08-01 19:00:00'
279,10,'Energy Use','Energy Use',2.4787368809144152,'2022-08-01 19:00:00'
280,11,'Energy Use','Energy Use',13.72919476803318,'2022-08-01 19:00:00'
281,13,'Energy Use','Energy Use',31.37731489748753,'2022-08-01 19:00:00'
282,14,'Energy Use','Energy Use',2.641429679917089,'2022-08-01 19:00:00'
283,16,'Energy Use','Energy Use',3.684942777316352,'2022-08-01 19:00:00'
284,17,'Energy Use','Energy Use',2.6160352173385957,'2022-08-01 19:00:00'
285,19,'Energy Use','Energy Use',3.9963005716063775,'2022-08-01 19:00:00'
286,1,'Energy Use','Energy Use',16.39726666758161,'2022-08-01 20:00:00'
287,3,'Energy Use','Energy Use',20.50398120417603,'2022-08-01 20:00:00'
288,4,'Energy Use','Energy Use',5.541094926802271,'2022-08-01 20:00:00'
289,6,'Energy Use','Energy Use',11.261248165935001,'2022-08-01 20:00:00'
290,7,'Energy Use','Energy Use',16.855120265625857,'2022-08-01 20:00:00'
291,8,'Energy Use','Energy Use',33.32229387988224,'2022-08-01 20:00:00'
292,10,'Energy Use','Energy Use',19.164670645388284,'2022-08-01 20:00:00'
293,11,'Energy Use','Energy Use',26.516195345004046,'2022-08-01 20:00:00'
294,13,'Energy Use','Energy Use',19.034957196542955,'2022-08-01 20:00:00'
295,14,'Energy Use','Energy Use',1.343902997732423,'2022-08-01 20:00:00'
296,16,'Energy Use','Energy Use',3.7329925380730904,'2022-08-01 20:00:00'
297,17,'Energy Use','Energy Use',3.725495260664428,'2022-08-01 20:00:00'
298,19,'Energy Use','Energy Use',2.102251750735075,'2022-08-01 20:00:00'
299,1,'Energy Use','Energy Use',15.822076851516709,'2022-08-01 21:00:00'
300,3,'Energy Use','Energy Use',10.447498567762334,'2022-08-01 21:00:00'
301,4,'Energy Use','Energy Use',15.83449466516728,'2022-08-01 21:00:00'
302,6,'Energy Use','Energy Use',15.367299115096277,'2022-08-01 21:00:00'
303,7,'Energy Use','Energy Use',10.176989754820582,'2022-08-01 21:00:00'
304,8,'Energy Use','Energy Use',18.22747469720859,'2022-08-01 21:00:00'
305,10,'Energy Use','Energy Use',34.83820169377689,'2022-08-01 21:00:00'
306,11,'Energy Use','Energy Use',26.683891898722504,'2022-08-01 21:00:00'
307,13,'Energy Use','Energy Use',38.85466745244135,'2022-08-01 21:00:00'
308,14,'Energy Use','Energy Use',2.4832926226219554,'2022-08-01 21:00:00'
309,16,'Energy Use','Energy Use',2.988619786094323,'2022-08-01 21:00:00'
310,17,'Energy Use','Energy Use',3.0390301913464106,'2022-08-01 21:00:00'
311,19,'Energy Use','Energy Use',2.8561940924596354,'2022-08-01 21:00:00'
312,1,'Energy Use','Energy Use',4.6452978907801725,'2022-08-01 22:00:00'
313,3,'Energy Use','Energy Use',1.8748334173030705,'2022-08-01 22:00:00'
314,4,'Energy Use','Energy Use',5.360585497906205,'2022-08-01 22:00:00'
315,6,'Energy Use','Energy Use',10.74816384954037,'2022-08-01 22:00:00'
316,7,'Energy Use','Energy Use',5.808679893648108,'2022-08-01 22:00:00'
317,8,'Energy Use','Energy Use',45.12981006473084,'2022-08-01 22:00:00'
318,10,'Energy Use','Energy Use',47.05504149226028,'2022-08-01 22:00:00'
319,11,'Energy Use','Energy Use',15.24734675793891,'2022-08-01 22:00:00'
320,13,'Energy Use','Energy Use',23.00022658314285,'2022-08-01 22:00:00'
321,14,'Energy Use','Energy Use',3.823584321794269,'2022-08-01 22:00:00'
322,16,'Energy Use','Energy Use',1.6973894482102891,'2022-08-01 22:00:00'
323,17,'Energy Use','Energy Use',3.9239288898615503,'2022-08-01 22:00:00'
324,19,'Energy Use','Energy Use',2.569226725651033,'2022-08-01 22:00:00'
325,1,'Energy Use','Energy Use',28.041328309977068,'2022-08-01 23:00:00'
326,3,'Energy Use','Energy Use',19.668949120425275,'2022-08-01 23:00:00'
327,4,'Energy Use','Energy Use',16.760725136207206,'2022-08-01 23:00:00'
328,6,'Energy Use','Energy Use',17.383442894598275,'2022-08-01 23:00:00'
329,7,'Energy Use','Energy Use',5.009399872457447,'2022-08-01 23:00:00'
330,8,'Energy Use','Energy Use',16.061418420104992,'2022-08-01 23:00:00'
331,10,'Energy Use','Energy Use',11.628184308046244,'2022-08-01 23:00:00'
332,11,'Energy Use','Energy Use',6.361930312677603,'2022-08-01 23:00:00'
333,13,'Energy Use','Energy Use',15.55177458318934,'2022-08-01 23:00:00'
334,14,'Energy Use','Energy Use',3.3920779593868176,'2022-08-01 23:00:00'
335,16,'Energy Use','Energy Use',2.0166593263354313,'2022-08-01 23:00:00'
336,17,'Energy Use','Energy Use',1.5751007328944842,'2022-08-01 23:00:00'
337,19,'Energy Use','Energy Use',2.8487909701173244,'2022-08-01 23:00:00'
338,1,'Energy Use','Energy Use',17.061078336521682,'2022-08-02 00:00:00'
339,2,'Energy Use','Energy Use',27.19062397615626,'2022-08-02 00:00:00'
340,3,'Energy Use','Energy Use',24.50567874875132,'2022-08-02 00:00:00'
341,4,'Energy Use','Energy Use',16.24351757609032,'2022-08-02 00:00:00'
342,5,'Energy Use','Energy Use',16.3595528160288,'2022-08-02 00:00:00'
343,6,'Energy Use','Energy Use',6.568814765450815,'2022-08-02 00:00:00'
344,7,'Energy Use','Energy Use',19.77277821779088,'2022-08-02 00:00:00'
345,8,'Energy Use','Energy Use',2.9443627793139817,'2022-08-02 00:00:00'
346,9,'Energy Use','Energy Use',27.044525431794998,'2022-08-02 00:00:00'
347,10,'Energy Use','Energy Use',37.143629057183794,'2022-08-02 00:00:00'
348,11,'Energy Use','Energy Use',8.677086694875848,'2022-08-02 00:00:00'
349,12,'Energy Use','Energy Use',18.33015555438861,'2022-08-02 00:00:00'
350,13,'Energy Use','Energy Use',11.390186908597906,'2022-08-02 00:00:00'
351,14,'Energy Use','Energy Use',2.654838965324071,'2022-08-02 00:00:00'
352,15,'Energy Use','Energy Use',2.9921310075313756,'2022-08-02 00:00:00'
353,16,'Energy Use','Energy Use',1.642563343589028,'2022-08-02 00:00:00'
354,17,'Energy Use','Energy Use',3.2547455326470427,'2022-08-02 00:00:00'
355,18,'Energy Use','Energy Use',1.410161760708782,'2022-08-02 00:00:00'
356,19,'Energy Use','Energy Use',1.3667957425660404,'2022-08-02 00:00:00'
357,1,'Energy Use','Energy Use',29.329999762650523,'2022-08-02 01:00:00'
358,2,'Energy Use','Energy Use',16.324840053004756,'2022-08-02 01:00:00'
359,3,'Energy Use','Energy Use',23.82291967250712,'2022-08-02 01:00:00'
360,4,'Energy Use','Energy Use',15.341715139930015,'2022-08-02 01:00:00'
361,5,'Energy Use','Energy Use',9.699085799662086,'2022-08-02 01:00:00'
362,6,'Energy Use','Energy Use',8.022176768585712,'2022-08-02 01:00:00'
363,7,'Energy Use','Energy Use',19.824756319649534,'2022-08-02 01:00:00'
364,8,'Energy Use','Energy Use',28.324957514486638,'2022-08-02 01:00:00'
365,9,'Energy Use','Energy Use',24.059510091740464,'2022-08-02 01:00:00'
366,10,'Energy Use','Energy Use',39.1178143141567,'2022-08-02 01:00:00'
367,11,'Energy Use','Energy Use',13.241503395468296,'2022-08-02 01:00:00'
368,12,'Energy Use','Energy Use',6.899068295044731,'2022-08-02 01:00:00'
369,13,'Energy Use','Energy Use',16.688897700555817,'2022-08-02 01:00:00'
370,14,'Energy Use','Energy Use',3.9149743720488805,'2022-08-02 01:00:00'
371,15,'Energy Use','Energy Use',2.4519017878471767,'2022-08-02 01:00:00'
372,16,'Energy Use','Energy Use',3.3856183223517724,'2022-08-02 01:00:00'
373,17,'Energy Use','Energy Use',1.0833863429681871,'2022-08-02 01:00:00'
